CODE,NAME
9425,ＲｅＹｕｕ　Ｊａｐａｎ(株)
7162,アストマックス(株)
6387,サムコ(株)
6862,ミナトホールディングス(株)
4062,イビデン(株)
3436,(株)ＳＵＭＣＯ
6141,ＤＭＧ森精機(株)
4840,(株)トライアイズ
6085,アーキテクツ・スタジオ・ジャパン(株)
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株)
285A,キオクシアホールディングス(株)
2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN
9984,ソフトバンクグループ(株)
6666,リバーエレテック(株)
9235,売れるネット広告社グループ(株)
5706,三井金属(株)
6840,(株)ＡＫＩＢＡホールディングス
4971,メック(株)
268A,リガク・ホールディングス(株)
6327,北川精機(株)
7220,武蔵精密工業(株)
2962,(株)テクニスコ
4565,ネクセラファーマ(株)
6724,セイコーエプソン(株)
6656,インスペック(株)
5802,住友電気工業(株)
3905,データセクション(株)
6855,日本電子材料(株)
5857,ＡＲＥホールディングス(株)
7376,ＢＣＣ(株)
9880,イノテック(株)
213A,上場インデックスファンド日経半導体株
5699,(株)イボキン
3110,日東紡
200A,(NEXT FUNDS) 日経半導体株指数連動型上場投信
5985,サンコール(株)
7717,(株)ブイ・テクノロジー
6890,(株)フェローテック
6723,ルネサスエレクトロニクス(株)
221A,MAXIS 日経半導体株上場投信
6264,(株)マルマエ
2837,GX 中小型リーダーズ-日本株式
6521,(株)オキサイド
5074,テスホールディングス(株)
6524,湖北工業(株)
5801,古河電気工業(株)
6228,(株)ジェイ・イー・ティ
7774,(株)ジャパン・ティッシュエンジニアリング
1365,iFreeETF 日経平均レバレッジ・インデックス
6871,(株)日本マイクロニクス
