CODE,NAME
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ(株)
4422,ＶＡＬＵＥＮＥＸ(株)
3103,ユニチカ(株)
6217,津田駒工業(株)
6433,ヒーハイスト(株)
523A,(株)セイワホールディングス
6629,テクノホライゾン(株)
3444,(株)菊池製作所
3936,(株)グローバルウェイ
4316,(株)ビーマップ
3664,(株)ＷＩＺＥ
3449,(株)テクノフレックス
6668,(株)アドテック　プラズマ　テクノロジー
3848,(株)データ・アプリケーション
6140,旭ダイヤモンド工業(株)
3697,(株)ＳＨＩＦＴ
9941,太洋物産(株)
247A,Ａｉロボティクス(株)
6029,アトラグループ(株)
6866,ＨＩＯＫＩ(株)
3987,エコモット(株)
5575,(株)Ｇｌｏｂｅｅ
2334,(株)イオレ
469A,(株)フィットクルー
549A,ヒトトヒトホールディングス(株)
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株)
9159,(株)Ｗ　ＴＯＫＹＯ
6838,(株)多摩川ホールディングス
6085,アーキテクツ・スタジオ・ジャパン(株)
4552,ＪＣＲファーマ(株)
277A,グロービング(株)
4413,(株)ボードルア
5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス(株)
552A,MAXIS 米国AIインフラ株上場投信
4243,(株)ニックス
338A,(株)ＺｅｎｍｕＴｅｃｈ
6298,ワイエイシイホールディングス(株)
281A,インフォメティス(株)
472A,(株)ミラティブ
6532,(株)ベイカレント
255A,ジーエルテクノホールディングス(株)
504A,イノバセル(株)
3856,Ａｂａｌａｎｃｅ(株)
3853,アステリア(株)
4588,オンコリスバイオファーマ(株)
537A,NZAM 上場投信 全世界株式(MSCI ACWI)(H無)
4450,(株)パワーソリューションズ
2938,(株)オカムラ食品工業
7048,ベルトラ(株)
4597,ソレイジア・ファーマ(株)
